ID,Name,Age,City,Salary,JoinDate
1574,Name_1574,43.0,City_73,58772.79,2021-05-18
1575,Name_1575,44.0,City_74,N/A,2022-02-08
1576,Name_1576,45.0,City_75,117412.01,2020-12-28
1577,Name_1577,,City_76,94508.19,2021-07-25
1578,Name_1578,47.0,City_77,52086.43,2022-11-24
1579,Name_1579,48.0,City_78,46884.66,2020-10-24
1580,Name_1580,49.0,City_79,103540.95,2021-06-16
1581,,50.0,City_80,92394.84,2022-07-02
1582,Name_1582,51.0,City_81,49668.84,2020-04-16
1583,Name_1583,52.0,City_82,N/A,2021-03-11
1584,Name_1584,53.0,City_83,N/A,2022-05-17
1585,Name_1585,54.0,City_84,45432.16,2020-03-01
1586,Name_1586,55.0,City_85,88080.96,unknown
1587,Name_1587,56.0,City_86,46217.38,2022-08-13
1588,Name_1588,57.0,City_87,53777.82,2020-07-19
1589,Name_1589,58.0,City_88,64711.08,2021-09-23
1590,Name_1590,59.0,City_89,105785.66,2022-01-10
1591,Name_1591,60.0,City_90,33084.5,2020-09-10
1592,Name_1592,61.0,City_91,N/A,2021-05-09
1593,Name_1593,62.0,City_92,91941.31,2022-02-26
1594,Name_1594,63.0,City_93,51652.61,2020-12-14
1595,Name_1595,64.0,City_94,71122.8,2021-06-18
1596,Name_1596,65.0,City_95,75554.87,unknown
1597,Name_1597,66.0,City_96,50782.35,unknown
1598,Name_1598,67.0,City_97,73823.69,unknown
1599,Name_1599,68.0,City_98,30608.91,2022-06-10
1600,Name_1600,69.0,City_99,66819.95,2020-11-05
1601,Name_1601,,City_0,112736.32,2021-06-21
1602,Name_1602,21.0,City_1,97727.27,2022-05-12
1603,Name_1603,22.0,City_2,73779.9,2020-07-04
1604,Name_1604,23.0,,41122.82,2021-05-21
1605,Name_1605,24.0,,78850.42,2022-10-26
1606,Name_1606,25.0,City_5,39032.07,2020-10-08
1607,Name_1607,26.0,City_6,N/A,2021-10-22
1608,Name_1608,27.0,City_7,45608.39,2022-12-13
1609,Name_1609,28.0,City_8,53366.88,2020-04-24
1610,Name_1610,,City_9,99015.44,2021-07-17
1611,Name_1611,30.0,City_10,111778.09,2022-01-13
1612,Name_1612,31.0,,104230.16,2020-04-27
1613,Name_1613,32.0,City_12,31746.59,2021-10-23
1614,Name_1614,33.0,City_13,79005.53,2022-01-24
1615,Name_1615,34.0,City_14,79433.46,unknown
1616,Name_1616,35.0,City_15,50280.08,2021-01-04
1617,Name_1617,36.0,City_16,85120.05,2022-09-22
1618,Name_1618,37.0,,99550.25,2020-01-09
1619,Name_1619,38.0,City_18,66864.62,2021-12-19
1620,Name_1620,39.0,City_19,55564.62,2022-10-21
1621,Name_1621,40.0,City_20,66052.34,2020-04-27
1622,Name_1622,41.0,City_21,89279.37,2021-07-20
1623,Name_1623,42.0,City_22,90660.27,2022-03-17
1624,Name_1624,43.0,City_23,86283.8,2020-10-14
1625,Name_1625,,City_24,61321.16,2021-09-02
1626,Name_1626,45.0,City_25,61076.79,2022-11-16
1627,Name_1627,,City_26,56427.97,2020-11-12
1628,Name_1628,,City_27,68738.16,2021-08-15
1629,Name_1629,48.0,,112835.97,2022-11-10
1630,,49.0,City_29,58790.2,2020-12-16
1631,Name_1631,50.0,City_30,N/A,2021-08-21
1632,Name_1632,51.0,City_31,60972.61,2022-09-12
1633,Name_1633,,City_32,116572.17,2020-05-20
1634,Name_1634,53.0,City_33,44701.7,2021-02-10
1635,Name_1635,54.0,City_34,109316.65,2022-03-09
1636,Name_1636,55.0,City_35,94502.06,2020-11-28
1637,Name_1637,56.0,City_36,48125.89,2021-03-15
1638,Name_1638,57.0,City_37,115867.42,2022-12-12
1639,,58.0,City_38,39206.11,2020-05-11
1640,Name_1640,59.0,City_39,86075.27,unknown
1641,Name_1641,60.0,City_40,66486.21,2022-11-09
1642,Name_1642,61.0,City_41,69621.64,2020-10-13
1643,Name_1643,62.0,City_42,N/A,2021-12-24
1644,Name_1644,63.0,City_43,61352.42,2022-12-10
1645,Name_1645,,City_44,110787.7,2020-09-21
1646,Name_1646,65.0,,61542.33,2021-04-23
1647,Name_1647,66.0,City_46,79465.51,2022-05-18
1648,Name_1648,67.0,City_47,38484.11,2020-09-14
1649,Name_1649,68.0,City_48,97319.81,2021-02-21
1650,Name_1650,69.0,City_49,61758.21,2022-01-17
1651,Name_1651,20.0,City_50,93135.71,2020-06-22
1652,Name_1652,21.0,City_51,63310.23,2021-12-11
1653,Name_1653,22.0,City_52,55496.52,2022-09-03
1654,,23.0,City_53,73264.2,2020-03-19
1655,Name_1655,24.0,City_54,N/A,2021-12-17
1656,Name_1656,25.0,City_55,106513.56,2022-09-05
1657,Name_1657,,City_56,30569.54,2020-03-15
1658,Name_1658,27.0,City_57,70855.78,unknown
1659,Name_1659,28.0,City_58,64015.12,2022-07-04
1660,Name_1660,29.0,City_59,N/A,2020-11-03
1661,Name_1661,30.0,,62318.24,2021-01-19
1662,Name_1662,31.0,City_61,87534.01,2022-12-07
1663,Name_1663,32.0,City_62,90581.65,2020-09-01
1664,Name_1664,33.0,City_63,68951.53,2021-10-23
1665,Name_1665,34.0,City_64,61124.48,unknown
1666,Name_1666,,City_65,N/A,2020-02-09
1667,Name_1667,,City_66,64632.24,2021-10-14
1668,Name_1668,37.0,City_67,92313.57,2022-11-10
1669,Name_1669,38.0,City_68,103502.12,2020-01-19
1670,Name_1670,39.0,City_69,81551.87,2021-10-25
1671,Name_1671,40.0,City_70,43113.93,2022-01-01
1672,Name_1672,41.0,City_71,85463.23,2020-06-26
1673,Name_1673,42.0,City_72,N/A,2021-12-27
1674,Name_1674,43.0,City_73,82660.1,unknown
1675,Name_1675,44.0,City_74,74524.55,2020-03-22
1676,Name_1676,45.0,City_75,53553.83,2021-02-03
1677,Name_1677,46.0,City_76,44470.04,2022-11-14
1678,Name_1678,47.0,City_77,30152.13,unknown
1679,Name_1679,48.0,City_78,80282.74,2021-11-05
1680,Name_1680,49.0,City_79,N/A,2022-01-19
1681,Name_1681,50.0,City_80,83309.34,2020-10-12
1682,,51.0,City_81,70103.15,2021-01-12
1683,Name_1683,,City_82,32711.19,2022-08-04
1684,Name_1684,,City_83,31156.92,2020-09-05
1685,Name_1685,,City_84,110634.73,2021-10-10
1686,Name_1686,55.0,City_85,86086.78,2022-09-20
1687,Name_1687,,City_86,53701.25,2020-07-27
1688,Name_1688,57.0,City_87,110185.97,2021-12-16
1689,Name_1689,58.0,City_88,78377.81,2022-12-24
1690,Name_1690,59.0,City_89,N/A,2020-10-12
1691,Name_1691,60.0,City_90,106197.53,2021-10-22
1692,Name_1692,61.0,City_91,N/A,2022-12-22
1693,Name_1693,62.0,City_92,33785.29,2020-04-20
1694,Name_1694,63.0,City_93,114559.68,2021-12-23
1695,Name_1695,64.0,City_94,35439.57,2022-09-07
1696,Name_1696,65.0,City_95,95713.37,2020-07-05
1697,Name_1697,66.0,City_96,76735.23,2021-10-09
1698,Name_1698,67.0,City_97,68737.95,2022-04-01
1699,Name_1699,68.0,City_98,53053.36,2020-02-26
1700,Name_1700,69.0,City_99,79122.01,2021-04-15
1701,Name_1701,,City_0,71349.59,unknown
1702,Name_1702,,City_1,30073.83,2020-11-10
1703,Name_1703,22.0,City_2,118914.55,2021-12-19
1704,Name_1704,23.0,City_3,33057.17,2022-02-23
1705,Name_1705,24.0,City_4,80263.97,2020-10-02
1706,Name_1706,25.0,City_5,41637.75,unknown
1707,Name_1707,26.0,City_6,90216.07,unknown
1708,Name_1708,27.0,City_7,66427.99,2020-11-07
1709,Name_1709,28.0,City_8,48617.55,2021-06-08
1710,Name_1710,29.0,City_9,74080.2,2022-04-09
1711,Name_1711,,City_10,92170.24,2020-06-14
1712,Name_1712,31.0,City_11,73337.52,2021-05-24
1713,Name_1713,32.0,City_12,109461.55,2022-02-27
1714,Name_1714,33.0,City_13,43620.63,2020-12-22
1715,,34.0,City_14,80386.61,2021-04-24
1716,Name_1716,35.0,City_15,N/A,2022-11-06
1717,,,City_16,94009.45,2020-06-10
1718,Name_1718,37.0,City_17,117041.26,2021-09-21
1719,Name_1719,38.0,City_18,78424.71,unknown
1720,Name_1720,39.0,City_19,63016.48,2020-10-16
1721,Name_1721,40.0,City_20,78392.17,unknown
1722,Name_1722,41.0,City_21,61982.59,2022-09-03
1723,Name_1723,42.0,City_22,44963.29,2020-05-19
1724,Name_1724,43.0,City_23,46951.65,2021-12-24
1725,Name_1725,44.0,City_24,62563.42,unknown
1726,Name_1726,45.0,City_25,32010.63,2020-10-07
1727,Name_1727,46.0,City_26,72107.21,2021-03-03
1728,Name_1728,47.0,City_27,97616.84,2022-04-05
1729,Name_1729,48.0,City_28,N/A,2020-02-17
1730,Name_1730,,,53559.13,2021-09-03
1731,Name_1731,50.0,City_30,N/A,2022-11-03
1732,Name_1732,51.0,,77656.14,2020-11-22
1733,Name_1733,52.0,City_32,107125.23,2021-02-14
1734,Name_1734,53.0,City_33,86391.83,2022-04-20
1735,Name_1735,54.0,City_34,42227.71,2020-05-03
1736,Name_1736,55.0,City_35,45534.63,2021-05-19
1737,Name_1737,56.0,City_36,41170.88,2022-01-20
1738,Name_1738,,City_37,105247.77,2020-02-10
1739,Name_1739,58.0,City_38,86033.17,2021-06-28
1740,Name_1740,59.0,City_39,37269.78,2022-09-14
1741,Name_1741,60.0,City_40,N/A,2020-01-23
1742,Name_1742,61.0,City_41,67333.75,2021-10-03
1743,Name_1743,62.0,City_42,77231.29,unknown
1744,Name_1744,63.0,,44189.43,2020-12-12
1745,Name_1745,64.0,City_44,92363.75,unknown
1746,Name_1746,,City_45,68871.77,2022-03-05
1747,Name_1747,66.0,City_46,115105.47,2020-02-22
1748,Name_1748,67.0,City_47,86520.02,2021-04-01
1749,Name_1749,68.0,City_48,109775.03,2022-01-27
1750,Name_1750,69.0,City_49,62352.71,2020-07-21
1751,Name_1751,20.0,City_50,76299.75,2021-02-07
1752,Name_1752,21.0,City_51,52520.27,2022-09-01
1753,Name_1753,,City_52,55066.79,2020-03-02
1754,Name_1754,23.0,City_53,66047.99,2021-02-13
1755,Name_1755,24.0,City_54,N/A,2022-05-26
1756,Name_1756,25.0,City_55,89076.88,2020-10-13
1757,Name_1757,26.0,City_56,62656.81,2021-08-11
1758,Name_1758,27.0,City_57,82059.84,2022-06-21
1759,Name_1759,,City_58,86282.55,2020-03-04
1760,Name_1760,29.0,City_59,59736.5,2021-05-01
1761,Name_1761,,City_60,118591.24,2022-03-22
1762,Name_1762,31.0,City_61,93945.38,unknown
1763,Name_1763,32.0,City_62,77046.55,2021-10-25
1764,Name_1764,,City_63,44891.73,2022-02-04
1765,Name_1765,34.0,City_64,38303.16,2020-07-04
1766,Name_1766,35.0,City_65,67685.46,2021-10-28
1767,Name_1767,36.0,City_66,117027.67,2022-03-06
1768,Name_1768,37.0,City_67,48502.52,unknown
1769,Name_1769,38.0,,N/A,2021-06-02
1770,Name_1770,39.0,City_69,54797.25,2022-03-27
1771,Name_1771,40.0,City_70,32472.47,unknown
1772,Name_1772,41.0,City_71,N/A,2021-06-06
1773,Name_1773,42.0,City_72,N/A,2022-01-13
1774,Name_1774,43.0,City_73,74240.11,2020-05-12
1775,Name_1775,,City_74,109061.06,2021-07-21
1776,Name_1776,,City_75,74121.13,unknown
1777,Name_1777,46.0,City_76,60004.25,2020-05-16
1778,Name_1778,47.0,City_77,37794.19,2021-03-10
1779,Name_1779,48.0,City_78,39771.28,unknown
1780,Name_1780,49.0,City_79,78240.0,2020-03-23
1781,Name_1781,50.0,City_80,N/A,2021-12-16
1782,Name_1782,51.0,City_81,N/A,2022-12-28
1783,Name_1783,52.0,City_82,63163.33,2020-03-22
1784,Name_1784,,City_83,61378.38,unknown
1785,Name_1785,54.0,City_84,83151.84,2022-09-10
1786,Name_1786,,City_85,109375.89,2020-03-26
1787,Name_1787,56.0,City_86,46010.7,unknown
1788,Name_1788,57.0,City_87,96138.09,2022-10-12
1789,Name_1789,58.0,City_88,75022.55,2020-05-17
1790,Name_1790,59.0,City_89,43104.48,2021-05-21
1791,Name_1791,60.0,City_90,79851.54,2022-02-19
1792,,61.0,City_91,48589.55,2020-06-12
1793,Name_1793,62.0,City_92,56618.11,2021-06-04
1794,Name_1794,63.0,City_93,N/A,2022-10-10
1795,Name_1795,64.0,,53073.6,2020-01-01
1796,Name_1796,65.0,City_95,37843.79,2021-01-18
1797,Name_1797,66.0,City_96,N/A,2022-03-24
1798,Name_1798,67.0,City_97,53786.25,2020-03-03
1799,Name_1799,,City_98,42157.65,2021-04-25
1800,Name_1800,,,50558.93,2022-03-01
1801,Name_1801,20.0,,63176.59,2020-09-21
1802,Name_1802,,City_1,115641.37,unknown
1803,Name_1803,,City_2,111031.28,2022-11-15
1804,Name_1804,23.0,City_3,37338.37,2020-02-21
1805,Name_1805,24.0,City_4,109213.89,2021-09-23
1806,Name_1806,25.0,,41121.16,2022-02-19
1807,Name_1807,26.0,City_6,103000.24,2020-07-20
1808,Name_1808,27.0,City_7,103418.59,2021-09-02
1809,Name_1809,28.0,City_8,84238.26,2022-08-23
1810,Name_1810,29.0,City_9,115886.67,2020-12-13
1811,Name_1811,30.0,City_10,76693.96,2021-12-01
1812,Name_1812,31.0,,46519.07,2022-10-26
1813,Name_1813,32.0,City_12,92403.35,2020-03-10
1814,Name_1814,33.0,City_13,72728.69,2021-11-14
1815,Name_1815,34.0,City_14,72458.62,2022-12-11
1816,Name_1816,35.0,City_15,89308.0,2020-09-09
1817,Name_1817,36.0,City_16,114130.2,2021-01-01
1818,,37.0,City_17,103009.4,2022-10-12
1819,Name_1819,,City_18,103485.98,2020-10-20
1820,Name_1820,39.0,City_19,41537.25,2021-11-28
1821,Name_1821,40.0,City_20,100985.12,2022-08-13
1822,Name_1822,41.0,City_21,36591.8,2020-03-14
1823,Name_1823,42.0,City_22,N/A,2021-07-25
1824,Name_1824,43.0,City_23,40661.72,2022-10-16
1825,Name_1825,44.0,City_24,87143.98,2020-10-25
1826,Name_1826,45.0,City_25,59718.61,2021-05-14
1827,Name_1827,46.0,City_26,54560.25,2022-08-15
1828,Name_1828,47.0,City_27,75342.04,2020-05-17
1829,Name_1829,48.0,City_28,N/A,2021-08-04
1830,Name_1830,49.0,City_29,75264.65,2022-09-18
1831,Name_1831,50.0,City_30,31767.45,2020-12-24
1832,Name_1832,51.0,City_31,37252.72,2021-11-19
1833,Name_1833,52.0,City_32,50762.34,2022-03-08
1834,Name_1834,53.0,City_33,74047.04,2020-06-16
1835,Name_1835,54.0,City_34,112275.4,2021-07-17
1836,Name_1836,55.0,City_35,N/A,2022-07-11
1837,Name_1837,56.0,City_36,77298.06,2020-04-20
1838,Name_1838,57.0,City_37,66214.48,2021-06-28
1839,,58.0,City_38,30854.93,2022-04-15
1840,Name_1840,59.0,City_39,65052.49,2020-05-24
1841,Name_1841,,City_40,115770.49,unknown
1842,Name_1842,61.0,City_41,N/A,2022-07-14
1843,Name_1843,62.0,City_42,110696.67,2020-08-24
1844,Name_1844,63.0,City_43,91393.98,unknown
1845,Name_1845,64.0,City_44,68811.48,unknown
1846,Name_1846,65.0,City_45,38253.89,2020-03-26
1847,Name_1847,,City_46,87325.59,unknown
1848,Name_1848,67.0,City_47,94110.48,2022-02-04
1849,Name_1849,68.0,City_48,N/A,2020-07-15
1850,Name_1850,69.0,City_49,92761.29,2021-10-04
1851,Name_1851,20.0,City_50,36253.43,2022-12-15
1852,Name_1852,21.0,City_51,93794.86,2020-09-14
1853,Name_1853,22.0,City_52,40366.54,2021-04-27
1854,Name_1854,23.0,,99201.22,2022-04-24
1855,Name_1855,24.0,City_54,53521.84,2020-04-13
1856,Name_1856,25.0,City_55,103203.9,2021-05-16
1857,Name_1857,26.0,City_56,31336.91,2022-08-08
1858,Name_1858,27.0,,96456.3,2020-11-23
1859,Name_1859,,City_58,88891.32,2021-06-26
1860,Name_1860,29.0,City_59,45085.33,2022-08-22
1861,Name_1861,30.0,City_60,91466.55,2020-03-14
1862,Name_1862,31.0,City_61,73989.82,unknown
1863,Name_1863,,City_62,86763.83,2022-08-24
1864,Name_1864,33.0,,54869.61,2020-11-06
1865,,34.0,City_64,52504.99,2021-02-05
1866,Name_1866,35.0,City_65,72367.15,2022-11-22
1867,Name_1867,,City_66,118574.27,2020-12-25
1868,,37.0,City_67,59616.99,2021-02-16
1869,Name_1869,38.0,City_68,52193.13,2022-11-26
1870,Name_1870,39.0,City_69,99986.63,2020-01-21
1871,Name_1871,,City_70,74815.29,2021-01-12
1872,Name_1872,41.0,City_71,89746.14,unknown
1873,Name_1873,42.0,City_72,74147.13,unknown
1874,Name_1874,43.0,City_73,89420.21,2021-05-08
1875,Name_1875,44.0,City_74,115548.51,2022-07-14
1876,Name_1876,45.0,City_75,72206.99,2020-11-28
1877,Name_1877,,City_76,99988.63,2021-06-22
1878,Name_1878,47.0,City_77,64276.89,2022-07-07
1879,Name_1879,48.0,City_78,79742.17,2020-07-27
1880,,49.0,City_79,90182.43,2021-10-11
1881,Name_1881,50.0,City_80,49746.43,2022-10-14
1882,Name_1882,51.0,City_81,N/A,2020-12-22
1883,Name_1883,52.0,City_82,52236.79,unknown
1884,Name_1884,53.0,City_83,44368.97,2022-09-05
1885,Name_1885,54.0,City_84,59630.6,unknown
1886,Name_1886,55.0,City_85,76265.23,2021-06-04
1887,Name_1887,56.0,City_86,72116.4,2022-08-28
1888,Name_1888,57.0,City_87,57656.34,unknown
1889,Name_1889,58.0,City_88,110145.36,2021-08-12
1890,Name_1890,59.0,City_89,62221.78,2022-12-15
1891,Name_1891,60.0,City_90,N/A,unknown
1892,Name_1892,61.0,City_91,86625.5,2021-02-15
1893,Name_1893,62.0,City_92,117013.06,2022-06-25
1894,Name_1894,63.0,City_93,119728.93,unknown
1895,Name_1895,64.0,City_94,67742.83,2021-08-26
1896,Name_1896,65.0,City_95,112391.28,2022-12-15
1897,Name_1897,66.0,City_96,87240.38,unknown
1898,Name_1898,67.0,City_97,31301.13,2021-06-28
1899,Name_1899,68.0,City_98,116088.24,2022-06-02
1900,Name_1900,69.0,City_99,49254.05,2020-01-20
1901,Name_1901,20.0,City_0,77661.3,2021-11-18
1902,Name_1902,,City_1,76658.6,2022-04-02
1903,Name_1903,22.0,City_2,58738.74,2020-02-16
1904,Name_1904,23.0,City_3,N/A,2021-05-10
1905,Name_1905,24.0,City_4,84578.27,2022-06-02
1906,Name_1906,25.0,City_5,30053.26,2020-12-07
1907,Name_1907,26.0,City_6,106495.02,2021-04-07
1908,Name_1908,27.0,City_7,101607.94,2022-02-28
1909,Name_1909,28.0,City_8,81226.9,2020-11-15
1910,Name_1910,29.0,City_9,34616.08,unknown
1911,Name_1911,30.0,City_10,90215.02,2022-07-27
1912,Name_1912,31.0,City_11,105143.7,2020-01-03
1913,Name_1913,32.0,City_12,97211.66,2021-01-10
1914,Name_1914,33.0,City_13,57906.85,unknown
1915,Name_1915,34.0,City_14,40492.69,2020-03-23
1916,Name_1916,35.0,City_15,42907.41,2021-10-12
1917,Name_1917,36.0,,115854.35,unknown
1918,Name_1918,37.0,City_17,90503.14,2020-10-08
1919,Name_1919,38.0,City_18,76268.82,2021-01-18
1920,,39.0,City_19,40215.07,2022-08-11
1921,,40.0,City_20,119351.39,2020-03-07
1922,Name_1922,41.0,City_21,84990.35,2021-07-16
1923,Name_1923,42.0,City_22,44254.09,2022-07-24
1924,Name_1924,43.0,City_23,36006.6,unknown
1925,Name_1925,44.0,City_24,N/A,2021-10-13
1926,Name_1926,45.0,City_25,107568.1,2022-08-06
1927,Name_1927,46.0,City_26,35228.8,2020-11-28
1928,Name_1928,47.0,City_27,76712.7,2021-10-27
1929,Name_1929,48.0,City_28,54862.01,unknown
1930,Name_1930,49.0,City_29,117134.41,2020-09-09
1931,Name_1931,50.0,City_30,114375.9,2021-08-11
1932,Name_1932,51.0,City_31,91087.77,2022-11-18
1933,Name_1933,52.0,City_32,33133.62,2020-08-04
1934,Name_1934,,City_33,N/A,2021-08-15
1935,Name_1935,54.0,City_34,107015.43,2022-03-25
1936,,55.0,City_35,N/A,2020-03-02
1937,Name_1937,56.0,City_36,35046.53,2021-06-23
1938,Name_1938,57.0,City_37,109041.31,2022-09-26
1939,Name_1939,58.0,City_38,49661.57,2020-12-14
1940,Name_1940,59.0,City_39,40189.67,2021-10-21
1941,Name_1941,60.0,City_40,114176.94,2022-05-10
1942,Name_1942,61.0,City_41,34753.18,2020-08-05
1943,Name_1943,62.0,City_42,84750.53,2021-12-18
1944,Name_1944,63.0,City_43,39727.15,2022-03-07
1945,Name_1945,64.0,City_44,53309.96,2020-02-25
1946,Name_1946,65.0,,109318.63,2021-10-18
1947,Name_1947,66.0,City_46,54621.02,2022-10-09
1948,Name_1948,,City_47,109762.38,2020-06-05
1949,Name_1949,68.0,City_48,89332.54,2021-12-03
1950,Name_1950,69.0,City_49,65042.52,2022-09-16
1951,Name_1951,20.0,City_50,N/A,2020-12-19
1952,Name_1952,21.0,City_51,115562.01,unknown
1953,Name_1953,22.0,City_52,93232.91,2022-08-20
1954,Name_1954,23.0,City_53,34217.75,unknown
1955,,24.0,City_54,106595.86,2021-09-20
1956,Name_1956,25.0,City_55,35378.18,2022-02-27
1957,Name_1957,26.0,City_56,70502.22,2020-04-06
1958,Name_1958,27.0,City_57,64259.46,2021-02-02
1959,Name_1959,28.0,City_58,31029.03,2022-12-26
1960,Name_1960,29.0,City_59,54004.1,2020-07-17
1961,Name_1961,30.0,City_60,68170.31,2021-04-07
1962,,31.0,City_61,49037.47,2022-11-02
1963,Name_1963,,City_62,102393.61,2020-04-05
1964,Name_1964,,City_63,84031.52,2021-01-13
1965,Name_1965,34.0,City_64,64558.73,2022-03-16
1966,Name_1966,35.0,City_65,55914.63,2020-12-16
1967,Name_1967,36.0,City_66,73746.12,2021-08-06
1968,Name_1968,37.0,,34038.35,2022-04-11
1969,Name_1969,38.0,,31364.71,2020-12-19
1970,Name_1970,39.0,City_69,N/A,2021-04-10
1971,Name_1971,40.0,City_70,62064.2,2022-12-26
1972,Name_1972,41.0,,99097.78,2020-11-03
1973,Name_1973,42.0,City_72,62687.56,2021-10-01
1974,Name_1974,43.0,City_73,N/A,2022-05-14
1975,Name_1975,44.0,City_74,95385.13,2020-03-22
1976,Name_1976,45.0,City_75,39594.95,unknown
1977,Name_1977,46.0,City_76,79493.4,2022-10-02
1978,Name_1978,47.0,City_77,53535.37,2020-09-19
1979,Name_1979,,City_78,N/A,2021-08-07
1980,Name_1980,49.0,City_79,92613.13,2022-02-17
1981,Name_1981,50.0,City_80,81065.04,2020-04-25
1982,Name_1982,51.0,,97813.52,2021-01-17
1983,Name_1983,52.0,City_82,41426.41,unknown
1984,Name_1984,53.0,City_83,35631.14,2020-08-23
1985,Name_1985,54.0,City_84,68868.82,2021-10-24
1986,Name_1986,55.0,City_85,N/A,2022-02-27
1987,Name_1987,56.0,City_86,98287.54,2020-08-12
1988,,57.0,City_87,74392.28,2021-02-26
1989,Name_1989,58.0,City_88,83110.2,2022-07-06
1990,Name_1990,59.0,City_89,30594.08,2020-10-13
1991,Name_1991,60.0,City_90,72241.38,2021-04-13
1992,Name_1992,61.0,City_91,41135.68,2022-03-23
1993,Name_1993,62.0,City_92,36928.26,2020-09-22
1994,Name_1994,63.0,City_93,N/A,2021-04-18
1995,Name_1995,64.0,City_94,90141.24,2022-08-20
1996,Name_1996,65.0,City_95,119271.85,2020-07-16
1997,Name_1997,66.0,City_96,68521.17,2021-01-25
1998,Name_1998,67.0,,106306.37,2022-12-28
1999,Name_1999,68.0,City_98,37001.35,2020-03-09
2000,Name_2000,69.0,City_99,71637.52,2021-06-07
2001,Name_2001,20.0,City_0,69141.04,2022-07-21
2002,Name_2002,21.0,City_1,63703.77,2020-07-06
2003,Name_2003,22.0,City_2,89483.19,2021-10-28
2004,Name_2004,23.0,City_3,N/A,2022-02-06
2005,Name_2005,24.0,City_4,80805.78,unknown
2006,Name_2006,25.0,City_5,91287.35,2021-03-13
2007,Name_2007,26.0,City_6,N/A,unknown
2008,Name_2008,27.0,City_7,67705.95,2020-10-05
2009,Name_2009,28.0,City_8,103762.77,2021-08-07
2010,Name_2010,29.0,City_9,50731.77,unknown
2011,Name_2011,30.0,City_10,92338.83,2020-04-02
2012,Name_2012,31.0,City_11,70330.4,2021-03-10
2013,Name_2013,,City_12,N/A,2022-11-03
2014,Name_2014,33.0,City_13,36260.99,unknown
2015,Name_2015,34.0,City_14,N/A,2021-12-28
2016,Name_2016,35.0,City_15,91211.26,2022-04-18
2017,Name_2017,36.0,City_16,N/A,2020-07-15
2018,Name_2018,37.0,City_17,32759.79,2021-07-08
2019,,38.0,City_18,67459.25,2022-08-28
2020,Name_2020,39.0,City_19,94198.33,2020-12-01
2021,Name_2021,40.0,City_20,108942.76,2021-12-26
2022,Name_2022,41.0,City_21,32505.71,2022-02-03
2023,Name_2023,42.0,City_22,69921.43,2020-05-12
2024,Name_2024,43.0,City_23,71405.85,2021-04-06
2025,Name_2025,44.0,City_24,45273.48,unknown
2026,Name_2026,45.0,City_25,N/A,2020-09-12
2027,Name_2027,46.0,City_26,78044.51,2021-06-19
2028,Name_2028,47.0,City_27,83089.13,2022-03-22
2029,Name_2029,48.0,City_28,117719.5,2020-11-23
2030,,49.0,City_29,40839.88,unknown
2031,Name_2031,50.0,City_30,N/A,unknown
2032,Name_2032,51.0,City_31,62199.0,2020-07-06
2033,Name_2033,52.0,City_32,N/A,unknown
2034,Name_2034,,City_33,46394.49,2022-06-17
2035,Name_2035,,City_34,37537.28,2020-12-21
2036,Name_2036,55.0,City_35,52494.81,unknown
2037,Name_2037,56.0,City_36,N/A,2022-04-25
2038,Name_2038,57.0,City_37,98265.87,2020-10-12
2039,,58.0,City_38,32613.87,2021-09-03
2040,Name_2040,59.0,City_39,56123.83,2022-11-26
2041,Name_2041,60.0,City_40,78892.26,unknown
2042,Name_2042,61.0,City_41,44950.46,2021-12-19
2043,Name_2043,,City_42,80103.05,2022-12-11
2044,Name_2044,,City_43,37690.35,2020-12-19
2045,Name_2045,64.0,City_44,N/A,2021-08-21
2046,Name_2046,65.0,City_45,37235.9,2022-03-17
2047,Name_2047,66.0,City_46,92205.46,unknown
2048,Name_2048,67.0,City_47,75495.08,unknown
2049,Name_2049,68.0,City_48,83004.63,2022-08-12
2050,Name_2050,69.0,City_49,73303.61,2020-07-25
2051,Name_2051,20.0,City_50,66150.67,2021-12-28
2052,Name_2052,21.0,City_51,84422.06,2022-11-20
2053,Name_2053,22.0,City_52,34177.81,2020-12-02
2054,Name_2054,23.0,City_53,87554.13,unknown
2055,Name_2055,24.0,,N/A,2022-01-09
2056,Name_2056,25.0,City_55,107785.62,2020-03-25
2057,Name_2057,26.0,City_56,N/A,2021-09-13
2058,Name_2058,27.0,City_57,47893.16,2022-11-28
2059,Name_2059,28.0,City_58,36344.93,2020-06-10
2060,Name_2060,,City_59,114867.83,2021-08-12
2061,,30.0,City_60,79422.09,2022-08-27
2062,Name_2062,31.0,City_61,N/A,unknown
2063,Name_2063,32.0,City_62,65479.15,unknown
2064,Name_2064,,City_63,N/A,2022-09-02
2065,Name_2065,34.0,,74943.55,2020-06-28
2066,Name_2066,35.0,City_65,109946.44,2021-08-25
2067,Name_2067,36.0,,41354.91,2022-11-19
2068,Name_2068,37.0,City_67,90574.58,2020-10-13
2069,Name_2069,38.0,City_68,108868.04,unknown
2070,Name_2070,39.0,City_69,106349.82,2022-07-19
2071,Name_2071,40.0,City_70,80647.17,2020-10-12
2072,Name_2072,41.0,City_71,70883.59,2021-02-22
2073,Name_2073,42.0,City_72,N/A,unknown
2074,Name_2074,43.0,City_73,78071.52,2020-04-05
2075,Name_2075,44.0,City_74,76251.68,2021-03-13
2076,Name_2076,45.0,City_75,118511.5,2022-11-03
